31.4026;100.213;37.0992;298.359;28.1924;57.9502
31.7412;103.336;37.1568;309.606;28.2661;57.9868
31.5597;101.723;36.8403;297.267;28.1395;57.4033
31.5899;101.839;37.5979;330.757;28.2875;58.3126
31.7949;104.663;37.4652;317.286;28.2536;58.2175
31.9097;106.747;37.3169;309.048;28.2553;58.0069
31.6935;102.246;37.6004;324.002;28.3207;58.0882
31.7267;101.315;37.6784;327.406;28.4323;58.3453
31.8543;104.657;37.4493;313.637;28.404;57.8597
31.929;103.547;37.4616;319.098;28.3497;57.2967
31.9526;106.576;38.1596;351.992;28.4597;57.2836
31.8908;103.334;37.9747;330.721;28.4636;58.1747
32.0242;105.122;37.9332;326.986;28.5143;58.4392
31.9417;104.421;37.9653;333.197;28.5187;58.0558
32.2159;107.597;38.2408;350.142;28.5303;57.7414
32.0114;104.68;37.8216;323.36;28.6249;57.9946
32.176;106.159;38.3;343.537;28.6708;58.0386
32.3215;109.499;38.4324;340.984;28.849;58.9576
32.3337;108.253;37.6772;319.721;28.7716;58.7771
32.2544;107.287;38.2862;343.407;28.8545;58.7228
32.4046;108.554;38.1705;346.978;28.8176;59.1252
32.4028;108.108;38.1932;333.221;28.7818;57.8341
32.3585;108.852;38.1476;333.131;28.8591;58.8192
32.5996;111.675;38.1093;327.127;28.9174;59.1196
32.5742;109.732;38.2205;337.751;28.8951;58.6878
32.4754;106.316;38.4483;351.831;28.9051;58.2908
32.6147;109.951;38.7257;358.399;28.9367;58.704
32.5928;108.766;38.5046;348.262;28.8845;57.7397
32.5247;108.995;38.5096;342.358;28.9132;58.9668
32.6685;109.34;38.6917;349.727;28.9418;58.5102
32.9213;113.857;39.1419;380.643;28.9226;58.3476
32.9086;111.688;38.7107;354.931;28.9924;58.5154
32.8105;113.11;38.9439;362.675;29.156;59.6133
32.6874;110.987;38.6938;340.929;28.9839;58.4955
33.1163;117.813;39.4896;384.209;29.1146;59.2392
32.8917;113.588;39.1738;377.818;29.0875;58.3101
32.9705;112.588;39.1131;378.076;29.3227;60.0086
32.9152;111.004;39.0037;362.788;29.3218;59.9422
32.9661;113.787;39.158;370.686;29.3558;59.836
32.9205;112.844;39.2648;376.896;29.4004;59.9448
33.1401;115.249;39.4727;397.896;29.3534;59.4586
32.9055;113.228;39.1408;372.075;29.2641;58.3518
33.2273;114.861;38.9286;359.633;29.3764;59.556
33.2104;114.96;39.3851;379.429;29.3031;59.1243
33.2318;114.921;39.6644;388.814;29.3301;59.4019
33.1237;115.736;39.2726;370.14;29.4408;59.7142
33.2214;114.62;39.3297;384.824;29.3882;59.4577
33.4563;118.37;39.5577;386.908;29.4116;59.1724
33.2661;114.626;39.6445;393.565;29.644;59.0767
